DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
2,217,60.587550459,1.1155209085,57.49658549,1.058595442,55.421769927,59.571401052,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,218,60.589194922,1.1155047202,57.498904318,1.0585787951,55.424121382,59.573687253,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,219,60.590798422,1.1154885096,57.501190227,1.0585621218,55.426439972,59.575940483,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,220,60.592361186,1.1154722847,57.503443391,1.0585454306,55.428725849,59.578160932,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,221,60.593883443,1.1154560537,57.505663978,1.05852873,55.430979169,59.580348787,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,222,60.595365421,1.1154398246,57.507852161,1.0585120283,55.433200087,59.582504236,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,223,60.596807348,1.1154236054,57.510008112,1.0584953338,55.435388758,59.584627465,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,224,60.598209453,1.1154074041,57.512132,1.058478655,55.437545336,59.586718663,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,225,60.599571964,1.1153912286,57.514223997,1.058462,55.439669977,59.588778018,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,226,60.600895109,1.1153750867,57.516284275,1.0584453769,55.441762836,59.590805715,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,227,60.602179117,1.1153589862,57.518313005,1.058428794,55.443824068,59.592801943,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,228,60.603424217,1.1153429349,57.520310358,1.0584122593,55.445853828,59.594766888,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,229,60.604630636,1.1153269405,57.522276505,1.0583957808,55.447852272,59.596700737,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,230,60.605798603,1.1153110105,57.524211617,1.0583793663,55.449819556,59.598603678,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,231,60.606928346,1.1152951524,57.526115866,1.0583630238,55.451755836,59.600475896,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,232,60.608020093,1.1152793737,57.527989422,1.058346761,55.453661267,59.602317578,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,233,60.609074074,1.1152636819,57.529832458,1.0583305855,55.455536006,59.60412891,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,234,60.610090516,1.115248084,57.531645144,1.058314505,55.457380209,59.605910078,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,235,60.611069648,1.1152325874,57.533427651,1.058298527,55.459194033,59.607661269,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,236,60.612011698,1.1152171992,57.535180151,1.0582826589,55.460977634,59.609382668,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,237,60.612916894,1.1152019264,57.536902815,1.058266908,55.462731169,59.61107446,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,238,60.613785465,1.1151867759,57.538595813,1.0582512815,55.464454795,59.612736832,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,239,60.614617639,1.1151717546,57.540259318,1.0582357866,55.46614867,59.614369967,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,240,60.615413644,1.1151568692,57.541893501,1.0582204302,55.46781295,59.615974051,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,241,60.61617371,1.1151421263,57.543498532,1.0582052193,55.469447794,59.61754927,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,242,60.616898063,1.1151275324,57.545074583,1.0581901608,55.47105336,59.619095807,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,243,60.617586933,1.115113094,57.546621825,1.0581752611,55.472629805,59.620613846,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,244,60.618240548,1.1150988174,57.54814043,1.0581605271,55.474177288,59.622103572,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,245,60.618859137,1.1150847087,57.549630568,1.0581459651,55.475695967,59.623565169,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,246,60.619442927,1.1150707741,57.551092411,1.0581315814,55.477186001,59.62499882,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,247,60.619992147,1.1150570195,57.55252613,1.0581173823,55.47864755,59.626404709,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,248,60.620507025,1.1150434508,57.553931895,1.0581033738,55.480080772,59.627783019,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,249,60.62098779,1.1150300737,57.55530988,1.058089562,55.481485827,59.629133933,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,250,60.62143467,1.1150168937,57.556660254,1.0580759527,55.482862875,59.630457633,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,251,60.621847893,1.1150039164,57.557983188,1.0580625515,55.484212075,59.631754301,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,252,60.622227689,1.114991147,57.559278855,1.0580493641,55.485533589,59.633024121,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,253,60.622574284,1.1149785909,57.560547425,1.0580363958,55.486827577,59.634267274,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,254,60.622887908,1.1149662531,57.56178907,1.0580236521,55.488094198,59.635483941,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,255,60.623168789,1.1149541385,57.56300396,1.058011138,55.489333616,59.636674304,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,256,60.623417155,1.1149422519,57.564192267,1.0579988586,55.49054599,59.637838543,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,257,60.623633235,1.1149305981,57.565354162,1.0579868187,55.491731483,59.638976841,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,258,60.623817256,1.1149191815,57.566489816,1.0579750231,55.492890256,59.640089376,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,259,60.623969448,1.1149080066,57.567599401,1.0579634763,55.494022472,59.641176329,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,260,60.624090039,1.1148970775,57.568683087,1.0579521828,55.495128294,59.642237881,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,261,60.624179256,1.1148863985,57.569741047,1.0579411469,55.496207883,59.643274211,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,262,60.624237329,1.1148759734,57.57077345,1.0579303727,55.497261404,59.644285497,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,263,60.624264486,1.1148658061,57.571780469,1.0579198642,55.498289019,59.64527192,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,264,60.624260955,1.1148559002,57.572762275,1.0579096252,55.499290893,59.646233657,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,265,60.624226964,1.1148462593,57.573719038,1.0578996594,55.500267189,59.647170887,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,266,60.624162742,1.1148368866,57.57465093,1.0578899702,55.501218072,59.648083789,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,267,60.624068517,1.1148277855,57.575558123,1.0578805611,55.502143706,59.64897254,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,268,60.623944518,1.1148189589,57.576440787,1.0578714352,55.503044256,59.649837317,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,269,60.623790972,1.1148104098,57.577299093,1.0578625955,55.503919888,59.650678298,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,270,60.623608109,1.114802141,57.578133214,1.057854045,55.504770767,59.65149566,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,271,60.623396157,1.1147941549,57.578943319,1.0578457863,55.505597059,59.652289579,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,272,60.623155343,1.114786454,57.57972958,1.057837822,55.506398931,59.65306023,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,273,60.622885897,1.1147790406,57.58049217,1.0578301544,55.507176548,59.653807791,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,274,60.622588046,1.1147719169,57.581231257,1.0578227858,55.507930078,59.654532437,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,275,60.62226202,1.1147650847,57.581947015,1.0578157181,55.508659688,59.655234342,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,276,60.621908046,1.1147585458,57.582639614,1.0578089534,55.509365545,59.655913682,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,277,60.621526352,1.1147523019,57.583309225,1.0578024932,55.510047818,59.656570631,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,278,60.621117168,1.1147463545,57.583956019,1.0577963391,55.510706675,59.657205364,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,279,60.620680721,1.1147407048,57.584580169,1.0577904925,55.511342283,59.657818054,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,280,60.62021724,1.114735354,57.585181844,1.0577849545,55.511954813,59.658408875,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,281,60.619726954,1.114730303,57.585761216,1.0577797263,55.512544432,59.658978,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,282,60.61921009,1.1147255527,57.586318457,1.0577748087,55.513111311,59.659525603,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,283,60.618666876,1.1147211037,57.586853737,1.0577702022,55.51365562,59.660051855,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,284,60.618097542,1.1147169566,57.587367229,1.0577659076,55.514177529,59.660556928,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,285,60.617502316,1.1147131115,57.587859102,1.0577619251,55.514677208,59.661040996,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,286,60.616881426,1.1147095687,57.588329528,1.0577582548,55.515154828,59.661504229,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,287,60.6162351,1.1147063282,57.588778679,1.0577548968,55.51561056,59.661946798,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,288,60.615563566,1.1147033897,57.589206725,1.0577518509,55.516044576,59.662368875,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,289,60.614867054,1.114700753,57.589613839,1.0577491168,55.516457048,59.662770629,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,290,60.614145791,1.1146984175,57.59000019,1.057746694,55.516848148,59.663152232,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,291,60.613400006,1.1146963826,57.590365951,1.0577445817,55.517218049,59.663513852,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,292,60.612629927,1.1146946474,57.590711292,1.0577427791,55.517566923,59.663855661,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,293,60.611835783,1.114693211,57.591036385,1.0577412852,55.517894944,59.664177825,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,294,60.611017801,1.1146920721,57.5913414,1.0577400988,55.518202285,59.664480516,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,295,60.610176211,1.1146912295,57.59162651,1.0577392186,55.51848912,59.6647639,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,296,60.60931124,1.1146906817,57.591891886,1.0577386429,55.518755624,59.665028147,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,297,60.608423118,1.1146904269,57.592137697,1.0577383701,55.51900197,59.665273424,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,298,60.607512071,1.1146904634,57.592364117,1.0577383983,55.519228334,59.665499899,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,299,60.606578329,1.1146907893,57.592571315,1.0577387255,55.519434892,59.665707739,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,300,60.60562212,1.1146914024,57.592759464,1.0577393494,55.519621817,59.66589711,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,301,60.604643673,1.1146923003,57.592928734,1.0577402677,55.519789288,59.66606818,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,302,60.603643215,1.1146934807,57.593079297,1.0577414779,55.519937478,59.666221115,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,303,60.602620976,1.114694941,57.593211323,1.0577429772,55.520066566,59.66635608,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,304,60.601577182,1.1146966783,57.593324985,1.0577447628,55.520176728,59.666473241,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,305,60.600512064,1.1146986897,57.593420452,1.0577468316,55.520268141,59.666572764,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,306,60.599425849,1.1147009723,57.593497898,1.0577491805,55.520340982,59.666654813,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,307,60.598318765,1.1147035226,57.593557491,1.0577518061,55.52039543,59.666719553,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,308,60.597191041,1.1147063375,57.593599405,1.0577547049,55.520431662,59.666767148,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,309,60.596042906,1.1147094132,57.59362381,1.0577578733,55.520449857,59.666797763,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,310,60.594874587,1.1147127462,57.593630877,1.0577613073,55.520450194,59.666811561,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,311,60.593686313,1.1147163326,57.593620778,1.0577650031,55.520432851,59.666808705,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,312,60.592478312,1.1147201684,57.593593683,1.0577689565,55.520398008,59.666789359,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,313,60.591250813,1.1147242495,57.593549764,1.0577731632,55.520345844,59.666753685,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,314,60.590004044,1.1147285716,57.593489193,1.0577776188,55.52027654,59.666701846,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,315,60.588738234,1.1147331303,57.59341214,1.0577823186,55.520190275,59.666634005,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,316,60.58745361,1.1147379211,57.593318776,1.0577872581,55.52008723,59.666550322,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,317,60.586150401,1.1147429393,57.593209273,1.0577924323,55.519967586,59.666450961,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,318,60.584828836,1.1147481799,57.593083802,1.0577978361,55.519831524,59.666336081,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,319,60.583489143,1.1147536381,57.592942535,1.0578034645,55.519679225,59.666205845,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,320,60.582131549,1.1147593088,57.592785641,1.0578093121,55.51951087,59.666060413,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,321,60.580756285,1.1147651867,57.592613294,1.0578153734,55.519326643,59.665899945,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,322,60.579363577,1.1147712664,57.592425663,1.057821643,55.519126724,59.665724603,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,323,60.577953655,1.1147775425,57.59222292,1.0578281151,55.518911296,59.665534545,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,324,60.576526746,1.1147840093,57.592005237,1.0578347838,55.518680542,59.665329932,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,325,60.575083079,1.1147906611,57.591772784,1.0578416433,55.518434644,59.665110923,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,326,60.573622882,1.114797492,57.591525733,1.0578486874,55.518173787,59.664877678,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,327,60.572146385,1.1148044961,57.591264254,1.0578559098,55.517898153,59.664630356,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,328,60.570653814,1.1148116672,57.59098852,1.0578633043,55.517607925,59.664369114,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,329,60.569145398,1.114818999,57.590698701,1.0578708644,55.517303289,59.664094113,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,330,60.567621367,1.1148264854,57.590394969,1.0578785835,55.516984427,59.66380551,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,331,60.566081947,1.1148341199,57.590077494,1.057886455,55.516651525,59.663503463,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,332,60.564527369,1.1148418958,57.589746448,1.0578944719,55.516304766,59.66318813,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,333,60.562957858,1.1148498065,57.589402003,1.0579026275,55.515944336,59.662859669,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,334,60.561373646,1.1148578454,57.589044328,1.0579109146,55.515570419,59.662518238,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,335,60.559774958,1.1148660054,57.588673597,1.0579193262,55.515183201,59.662163993,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,336,60.558162025,1.1148742798,57.588289979,1.0579278551,55.514782867,59.661797091,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,337,60.556535074,1.1148826614,57.587893646,1.0579364938,55.514369603,59.66141769,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,338,60.554894334,1.114891143,57.58748477,1.0579452351,55.513943593,59.661025946,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,339,60.553240032,1.1148997176,57.587063521,1.0579540714,55.513505025,59.660622016,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,340,60.551572398,1.1149083777,57.58663007,1.0579629951,55.513054085,59.660206056,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,341,60.54989166,1.114917116,57.58618459,1.0579719985,55.512590958,59.659778221,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,342,60.548198046,1.114925925,57.58572725,1.0579810739,55.512115831,59.659338669,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,343,60.546491784,1.1149347971,57.585258223,1.0579902134,55.51162889,59.658887555,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,344,60.544773103,1.1149437248,57.584777679,1.057999409,55.511130323,59.658425035,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,345,60.543042231,1.1149527004,57.58428579,1.0580086529,55.510620317,59.657951263,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,346,60.541299397,1.114961716,57.583782727,1.058017937,55.510099057,59.657466397,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,347,60.539544828,1.1149707639,57.583268661,1.0580272531,55.509566732,59.65697059,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,348,60.537778754,1.1149798363,57.582743763,1.058036593,55.509023528,59.656463998,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,349,60.536001403,1.1149889251,57.582208205,1.0580459485,55.508469634,59.655946777,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,350,60.534213002,1.1149980224,57.581662158,1.0580553113,55.507905235,59.65541908,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,351,60.532413781,1.1150071201,57.581105793,1.0580646731,55.507330521,59.654881064,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,352,60.530603967,1.1150162103,57.580539281,1.0580740255,55.506745679,59.654332882,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,353,60.52878379,1.1150252847,57.579962793,1.0580833599,55.506150896,59.65377469,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,354,60.526953476,1.1150343353,57.579376501,1.0580926681,55.50554636,59.653206641,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
